Sobic.001G505200	GO:0005525
Sobic.001G505300	GO:0005515, GO:0008270
Sobic.001G505400	
Sobic.001G505500	
Sobic.001G505600	
Sobic.001G505700	
Sobic.001G505800	GO:0008152, GO:0016758
Sobic.001G505900	GO:0008152, GO:0016758
Sobic.001G506000	GO:0008375, GO:0016020
Sobic.001G506033	
Sobic.001G506066	GO:0003700, GO:0006355, GO:0008270, GO:0043565
Sobic.001G506100	GO:0004672, GO:0005524, GO:0006468
Sobic.001G506200	
Sobic.001G506300	
Sobic.001G506400	
Sobic.001G506500	
Sobic.001G506600	
Sobic.001G506700	
Sobic.001G506750	
Sobic.001G506800	
Sobic.001G506900	
Sobic.001G507000	
Sobic.001G507100	
Sobic.001G507200	
Sobic.001G507300	
Sobic.001G507400	GO:0005634, GO:0016568
Sobic.001G507500	GO:0005524
Sobic.001G507550	
Sobic.001G507600	
Sobic.001G507700	
Sobic.001G507800	GO:0004252, GO:0006508
Sobic.001G507900	
Sobic.001G507933	
Sobic.001G507966	
Sobic.001G508000	GO:0005524, GO:0006281, GO:0006310, GO:0009378
Sobic.001G508100	
Sobic.001G508200	GO:0005524, GO:0006810, GO:0016021, GO:0016887, GO:0042626, GO:0055085
Sobic.001G508300	GO:0005524, GO:0006281, GO:0006310, GO:0009378
Sobic.001G508400	
Sobic.001G508466	
Sobic.001G508532	
Sobic.001G508600	
Sobic.001G508700	
Sobic.001G508800	GO:0000272, GO:0016161
Sobic.001G508900	GO:0003735, GO:0005622, GO:0005840, GO:0006412
Sobic.001G509000	
Sobic.001G509100	
Sobic.001G509200	
Sobic.001G509300	
Sobic.001G509400	
Sobic.001G509450	
Sobic.001G509500	GO:0000166, GO:0004812, GO:0005524, GO:0005737, GO:0006418, GO:0016876, GO:0043039
Sobic.001G509600	
Sobic.001G509700	
Sobic.001G509800	
Sobic.001G509901	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.001G510000	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.001G510100	
Sobic.001G510200	GO:0008152, GO:0016491
Sobic.001G510300	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.001G510400	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.001G510500	GO:0005515
Sobic.001G510600	
Sobic.001G510650	
Sobic.001G510700	
Sobic.001G510800	GO:0003735, GO:0005840, GO:0006412
Sobic.001G511000	GO:0005215, GO:0006810, GO:0016020
Sobic.001G511100	
Sobic.001G511200	
Sobic.001G511300	
Sobic.001G511400	
Sobic.001G511500	GO:0003676
Sobic.001G511600	
Sobic.001G511800	
Sobic.001G511900	GO:0005515
Sobic.001G512000	GO:0004861, GO:0005634, GO:0007050
Sobic.001G512100	
Sobic.001G512200	
Sobic.001G512300	GO:0005741, GO:0055085
Sobic.001G512400	GO:0016020
Sobic.001G512500	
Sobic.001G512600	GO:0003824, GO:0004722, GO:0006470
Sobic.001G512633	
Sobic.001G512666	
Sobic.001G512700	
Sobic.001G512800	GO:0008152
Sobic.001G512900	GO:0003676
Sobic.001G513000	
Sobic.001G513100	
Sobic.001G513200	GO:0003676
Sobic.001G513300	
Sobic.001G513400	GO:0016021, GO:0055085
Sobic.001G513500	
Sobic.001G513600	GO:0006694, GO:0008152, GO:0008168
Sobic.001G513650	
Sobic.001G513700	GO:0046983
Sobic.001G513800	
Sobic.001G513900	
Sobic.001G513950	
Sobic.001G514000	
Sobic.001G514100	GO:0005515
Sobic.001G514200	GO:0005515
Sobic.001G514300	GO:0005515
Sobic.001G514400	GO:0005515
Sobic.001G514500	GO:0005515
Sobic.001G514700	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.001G514800	GO:0005737, GO:0006535, GO:0009001
Sobic.001G514900	GO:0003824, GO:0008152
Sobic.001G515000	GO:0004671, GO:0006481, GO:0016021
Sobic.001G515100	
Sobic.001G515200	
Sobic.001G515300	GO:0003824, GO:0008152
Sobic.001G515350	
Sobic.001G515400	GO:0003824, GO:0008152
Sobic.001G515500	
Sobic.001G515600	
Sobic.001G515700	
Sobic.001G515750	
Sobic.001G515800	GO:0003677, GO:0006355
Sobic.001G515900	
Sobic.001G516000	GO:0004568, GO:0006032, GO:0016998
Sobic.001G516100	GO:0004672, GO:0006468
Sobic.001G516200	
Sobic.001G516400	
Sobic.001G516500	
Sobic.001G516600	GO:0003824, GO:0008152
Sobic.001G516800	GO:0009416, GO:0009507, GO:0045038, GO:0080085
Sobic.001G516901	
Sobic.001G517000	
Sobic.001G517100	GO:0005509
Sobic.001G517200	GO:0003723, GO:0006396, GO:0016779
Sobic.001G517400	
Sobic.001G517500	GO:0005515
Sobic.001G517600	GO:0003735, GO:0005622, GO:0005840, GO:0006412, GO:0008097
Sobic.001G517700	GO:0004096, GO:0006979, GO:0020037, GO:0055114
Sobic.001G517800	GO:0005515
Sobic.001G517900	GO:0004672, GO:0006468
Sobic.001G518000	GO:0004672, GO:0005524, GO:0006468
Sobic.001G518050	
Sobic.001G518100	GO:0005515
Sobic.001G518200	
Sobic.001G518300	
Sobic.001G518400	GO:0005509
Sobic.001G518500	GO:0005524, GO:0006139, GO:0019205
Sobic.001G518600	GO:0005506, GO:0006633, GO:0016491, GO:0055114
Sobic.001G518700	
Sobic.001G518800	GO:0003824, GO:0008152
Sobic.001G518900	GO:0046983
Sobic.001G519000	GO:0003954, GO:0005739, GO:0008137
Sobic.001G519100	
Sobic.001G519200	
Sobic.001G519300	GO:0000166, GO:0046872
Sobic.001G519400	GO:0003824, GO:0050662
Sobic.001G519500	
Sobic.001G519600	
Sobic.001G519700	
Sobic.001G519800	GO:0016620, GO:0055114
Sobic.001G519900	
Sobic.001G520000	GO:0016021, GO:0055085
Sobic.001G520050	
Sobic.001G520100	GO:0006952, GO:0016021
Sobic.001G520200	GO:0005789, GO:0006506, GO:0016021
Sobic.001G520300	GO:0004579, GO:0005783, GO:0006486, GO:0016021
Sobic.001G520400	GO:0005515, GO:0008270
Sobic.001G520500	
Sobic.001G520600	
Sobic.001G520700	
Sobic.001G520800	
Sobic.001G520900	GO:0004672, GO:0006468
Sobic.001G521001	
Sobic.001G521100	GO:0003677, GO:0003887, GO:0006260
Sobic.001G521200	
Sobic.001G521300	
Sobic.001G521400	
Sobic.001G521500	GO:0000148, GO:0003843, GO:0006075, GO:0016020
Sobic.001G521600	GO:0004672, GO:0005524, GO:0006468
Sobic.001G521700	
Sobic.001G521750	
Sobic.001G521800	
Sobic.001G521850	
Sobic.001G521900	
Sobic.001G522000	
Sobic.001G522050	
Sobic.001G522100	GO:0006812, GO:0015299, GO:0016021, GO:0055085
Sobic.001G522200	
Sobic.001G522300	GO:0004672, GO:0005524, GO:0006468
Sobic.001G522400	GO:0003700, GO:0005515, GO:0006355
Sobic.001G522500	GO:0003700, GO:0006355, GO:0043565
Sobic.001G522600	
Sobic.001G522700	GO:0003677, GO:0006355
Sobic.001G522800	
Sobic.001G522900	
Sobic.001G523000	
Sobic.001G523050	
Sobic.001G523100	
Sobic.001G523150	
Sobic.001G523200	GO:0007165
Sobic.001G523300	GO:0030001, GO:0046872
Sobic.001G523400	
Sobic.001G523500	
Sobic.001G523700	GO:0051287, GO:0055114
Sobic.001G523800	GO:0008152, GO:0016757
Sobic.001G523866	
Sobic.001G523932	
Sobic.001G524000	
Sobic.001G524100	
Sobic.001G524150	
Sobic.001G524200	GO:0004672, GO:0006468
Sobic.001G524300	GO:0016301
Sobic.001G524400	GO:0003676
Sobic.001G524500	GO:0008531, GO:0009231
Sobic.001G524600	
Sobic.001G524750	
Sobic.001G524900	
Sobic.001G525000	
Sobic.001G525101	
Sobic.001G525200	
Sobic.001G525300	
Sobic.001G525400	
Sobic.001G525500	GO:0004672, GO:0006468
Sobic.001G525600	GO:0016020, GO:0016757
Sobic.001G525900	GO:0003677, GO:0006355
Sobic.001G526000	
Sobic.001G526050	
Sobic.001G526100	
Sobic.001G526200	GO:0003677, GO:0005634, GO:0006355
Sobic.001G526300	GO:0003676, GO:0005515
Sobic.001G526500	GO:0016021
Sobic.001G526600	
Sobic.001G526800	GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0046983
Sobic.001G526900	GO:0016491, GO:0055114
Sobic.001G527000	GO:0005509, GO:0009523, GO:0009654, GO:0015979, GO:0019898
Sobic.001G527100	GO:0003735, GO:0005840, GO:0006412
Sobic.001G527200	
Sobic.001G527300	GO:0003676, GO:0005524
Sobic.001G527400	
Sobic.001G527500	GO:0046983
Sobic.001G527550	
Sobic.001G527600	GO:0003824, GO:0051536
Sobic.001G527700	GO:0004672, GO:0005524, GO:0006468
Sobic.001G527800	GO:0003677, GO:0003723, GO:0004525, GO:0005515, GO:0005524, GO:0006396, GO:0016787, GO:0016891
Sobic.001G527900	
Sobic.001G528000	GO:0005515
Sobic.001G528100	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.001G528200	GO:0003677
Sobic.001G528300	GO:0030001, GO:0046872
Sobic.001G528350	
Sobic.001G528400	
Sobic.001G528500	
Sobic.001G528600	
Sobic.001G528700	GO:0003723, GO:0006396
Sobic.001G528800	GO:0016020
Sobic.001G528900	
Sobic.001G529000	GO:0000445, GO:0006397
Sobic.001G529100	
Sobic.001G529200	GO:0003677, GO:0006355
Sobic.001G529301	
Sobic.001G529400	
Sobic.001G529500	
Sobic.001G529600	GO:0000148, GO:0003843, GO:0006075, GO:0016020
Sobic.001G529700	GO:0004252, GO:0006508
Sobic.001G529800	GO:0003824, GO:0005515
Sobic.001G529900	GO:0016491, GO:0055114
Sobic.001G530000	
Sobic.001G530100	GO:0004421, GO:0008299
Sobic.001G530201	
Sobic.001G530300	GO:0016614, GO:0050660, GO:0055114
Sobic.001G530350	
Sobic.001G530400	
Sobic.001G530500	
Sobic.001G530600	GO:0004672, GO:0005524, GO:0006468
Sobic.001G530650	
Sobic.001G530700	GO:0055085
Sobic.001G530800	GO:0005524
Sobic.001G530900	
Sobic.001G531000	
Sobic.001G531100	GO:0003700, GO:0006355
Sobic.001G531200	
Sobic.001G531300	GO:0004553, GO:0005975
Sobic.001G531400	GO:0008270
Sobic.001G531500	GO:0005779, GO:0016559
Sobic.001G531600	
Sobic.001G531700	GO:0005515
Sobic.001G531800	GO:0008839, GO:0009089, GO:0055114
Sobic.001G531900	
Sobic.001G532000	
Sobic.001G532100	GO:0005515
Sobic.001G532200	GO:0004252, GO:0006508, GO:0016021
Sobic.001G532300	
Sobic.001G532400	GO:0016021, GO:0051205
Sobic.001G532501	GO:0008152, GO:0016491
Sobic.001G532600	GO:0004733, GO:0008615, GO:0010181, GO:0055114
Sobic.001G532700	GO:0005515
Sobic.001G532800	GO:0003676
Sobic.001G532900	
Sobic.001G533000	
Sobic.001G533100	GO:0005524, GO:0016772
Sobic.001G533200	GO:0009055
Sobic.001G533300	
Sobic.001G533400	GO:0015098, GO:0015689, GO:0016021
Sobic.001G533500	
Sobic.001G533600	GO:0005524
Sobic.001G533700	GO:0004672, GO:0005524, GO:0006468
Sobic.001G533800	GO:0003723, GO:0003743, GO:0006413
Sobic.001G533900	
Sobic.001G534000	GO:0003777, GO:0005524, GO:0005871, GO:0007018, GO:0008017
Sobic.001G534066	
Sobic.001G534132	
Sobic.001G534200	
Sobic.001G534300	
Sobic.001G534400	
Sobic.001G534466	
Sobic.001G534532	GO:0004672, GO:0005524, GO:0006468
Sobic.001G534600	
Sobic.001G534700	GO:0003677, GO:0005515
Sobic.001G534800	GO:0006886, GO:0016192, GO:0030117, GO:0030131
Sobic.001G534900	
Sobic.001G535000	
Sobic.001G535100	
Sobic.001G535200	GO:0030001, GO:0046872
Sobic.001G535300	
Sobic.001G535400	
Sobic.001G535500	GO:0004326, GO:0005524, GO:0009058, GO:0009396
Sobic.001G535600	
Sobic.001G535601	
Sobic.001G535700	
Sobic.001G535800	
Sobic.001G535850	
Sobic.001G535900	GO:0005215, GO:0006810, GO:0016020
Sobic.001G536000	
Sobic.001G536100	
Sobic.001G536200	
Sobic.001G536300	
Sobic.001G536400	
Sobic.001G536500	
Sobic.001G536600	
Sobic.001G536700	
Sobic.001G536800	GO:0000413, GO:0003755, GO:0006457
Sobic.001G536901	GO:0016021
Sobic.001G537001	GO:0016021
Sobic.001G537100	GO:0000287, GO:0008897
Sobic.001G537200	
Sobic.001G537300	GO:0003677, GO:0008289
Sobic.001G537400	
Sobic.001G537500	GO:0005525
Sobic.001G537600	
Sobic.001G537700	GO:0003676, GO:0005524
Sobic.001G537800	GO:0007034
Sobic.001G537900	
Sobic.001G538000	GO:0004553, GO:0005618, GO:0005975, GO:0006073, GO:0016762, GO:0048046
Sobic.001G538100	GO:0005515, GO:0008270
Sobic.001G538200	
Sobic.001G538275	
Sobic.001G538350	
Sobic.001G538425	
Sobic.001G538500	GO:0005515, GO:0008270
Sobic.001G538600	
Sobic.001G538700	
Sobic.001G538800	GO:0006470, GO:0008138
Sobic.001G538866	
Sobic.001G538932	
Sobic.001G539016	
Sobic.001G539100	
Sobic.001G539200	GO:0016021, GO:0055085
Sobic.001G539300	
Sobic.001G539400	GO:0000166, GO:0046872
Sobic.001G539500	GO:0006511
Sobic.001G539600	
Sobic.001G539700	
Sobic.001G539760	
Sobic.001G539820	
Sobic.001G539880	
Sobic.001G539940	
Sobic.001G540000	
Sobic.001G540100	GO:0003824, GO:0008152
Sobic.001G540200	
Sobic.001G540250	
Sobic.001G540300	
Sobic.001G540400	GO:0001104, GO:0006357, GO:0016592
Sobic.001G540600	
Sobic.001G540700	
Sobic.001G540800	
Sobic.001G540900	GO:0003924, GO:0005874, GO:0007017
Sobic.001G541000	
Sobic.001G541100	GO:0003924, GO:0005047, GO:0005525, GO:0005785, GO:0006614, GO:0006886
Sobic.001G541166	
Sobic.001G541232	
Sobic.001G541300	
Sobic.001G541400	
Sobic.001G541500	
Sobic.001G541601	
Sobic.001G541700	GO:0004499, GO:0050660, GO:0050661, GO:0055114
Sobic.001G541800	
Sobic.001G541900	GO:0005215, GO:0006810, GO:0016020
Sobic.001G542000	
Sobic.001G542100	
Sobic.001G542150	
Sobic.001G542200	
Sobic.001G542300	
Sobic.001G542400	
Sobic.001G542450	GO:0000148, GO:0003843, GO:0006075, GO:0016020
Sobic.001G542500	GO:0000148, GO:0003843, GO:0006075, GO:0016020
Sobic.001G542600	GO:0016491, GO:0055114
Sobic.001G542700	
Sobic.001G542800	GO:0006189, GO:0008864, GO:0009058, GO:0016742
Sobic.001G542900	
Sobic.001G543000	GO:0004553, GO:0005975
Sobic.001G543100	GO:0005524
Sobic.001G543200	
Sobic.001G543300	GO:0008270, GO:0016491, GO:0055114
Sobic.001G543400	
Sobic.001G543500	GO:0016021, GO:0055085
Sobic.001G543600	GO:0016021
Sobic.001G543700	GO:0098599
Sobic.001G543800	
Sobic.001G543900	GO:0000166, GO:0046872
Sobic.001G544000	
Sobic.001G544100	GO:0000413, GO:0003755, GO:0006457
Sobic.001G544200	GO:0003677, GO:0004518
Sobic.001G544300	GO:0003723, GO:0006396, GO:0008173
Sobic.001G544400	GO:0012511, GO:0016021
Sobic.001G544500	GO:0005639
Sobic.001G544600	GO:0000287, GO:0004749, GO:0009165
Sobic.002G000200	GO:0005216, GO:0006811, GO:0016020, GO:0055085
Sobic.002G000300	
Sobic.002G000350	
Sobic.002G000400	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.002G000500	
Sobic.002G000600	
Sobic.002G000700	
Sobic.002G000800	GO:0005215, GO:0006810, GO:0016020
Sobic.002G000900	
Sobic.002G001000	
Sobic.002G001100	
Sobic.002G001200	
Sobic.002G001300	GO:0005507, GO:0016491, GO:0055114
Sobic.002G001400	
Sobic.002G001500	
Sobic.002G001600	GO:0005515
Sobic.002G001700	
Sobic.002G001800	GO:0015079, GO:0016020, GO:0071805
Sobic.002G001900	
Sobic.002G002000	
Sobic.002G002100	
Sobic.002G002200	GO:0003676
Sobic.002G002300	GO:0000287, GO:0008152, GO:0010333, GO:0016829
Sobic.002G002400	GO:0004672, GO:0005524, GO:0006468
Sobic.002G002500	
Sobic.002G002600	GO:0003676
Sobic.002G002700	GO:0004970, GO:0016020
Sobic.002G002800	GO:0004970, GO:0016020
Sobic.002G002900	
Sobic.002G003000	
Sobic.002G003100	GO:0016491, GO:0055114
Sobic.002G003200	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G003300	GO:0000723, GO:0003677, GO:0003684, GO:0004003, GO:0005634, GO:0006303, GO:0042162, GO:0043564
Sobic.002G003400	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G003500	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G003601	
Sobic.002G003700	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G003800	GO:0009055
Sobic.002G003900	
Sobic.002G004000	GO:0005509, GO:0009523, GO:0009654, GO:0015979, GO:0019898
Sobic.002G004100	GO:0003777, GO:0005524, GO:0005871, GO:0007018, GO:0008017
Sobic.002G004200	
Sobic.002G004300	
Sobic.002G004400	
Sobic.002G004500	GO:0043531
Sobic.002G004600	GO:0016787
Sobic.002G004700	GO:0016491
Sobic.002G004800	GO:0005515
Sobic.002G004900	GO:0016021, GO:0055085
Sobic.002G005000	
Sobic.002G005100	
Sobic.002G005200	
Sobic.002G005300	
Sobic.002G005400	
Sobic.002G005500	
Sobic.002G005600	GO:0042819, GO:0042823
Sobic.002G005700	
Sobic.002G005800	GO:0004672, GO:0005515, GO:0006468
Sobic.002G005900	
Sobic.002G006001	
Sobic.002G006100	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Sobic.002G006200	
Sobic.002G006300	
Sobic.002G006401	GO:0005515
Sobic.002G006500	GO:0006855, GO:0015238, GO:0015297, GO:0016020, GO:0055085
Sobic.002G006600	GO:0009058, GO:0030170
Sobic.002G006700	GO:0005515
Sobic.002G006801	
Sobic.002G006900	
Sobic.002G007000	
Sobic.002G007100	GO:0003723, GO:0003746, GO:0006452, GO:0043022, GO:0045901, GO:0045905
Sobic.002G007200	GO:0009055
Sobic.002G007250	
Sobic.002G007300	GO:0005515
Sobic.002G007400	GO:0016788
Sobic.002G007500	GO:0003676, GO:0006139, GO:0008408
Sobic.002G007600	
Sobic.002G007700	
Sobic.002G007800	
Sobic.002G007900	
Sobic.002G008000	
Sobic.002G008100	
Sobic.002G008200	GO:0004499, GO:0050660, GO:0050661, GO:0055114
Sobic.002G008300	GO:0004499, GO:0050660, GO:0050661, GO:0055114
Sobic.002G008400	GO:0004499, GO:0050660, GO:0050661, GO:0055114
Sobic.002G008500	GO:0016787
Sobic.002G008600	GO:0003700, GO:0006355, GO:0043565
Sobic.002G008701	
Sobic.002G008800	
Sobic.002G008900	
Sobic.002G009000	
Sobic.002G009100	
Sobic.002G009200	
Sobic.002G009300	GO:0016151, GO:0016787, GO:0043419
Sobic.002G009401	GO:0005515
Sobic.002G009500	GO:0005515
Sobic.002G009600	GO:0003824, GO:0008152
Sobic.002G009700	GO:0003824, GO:0008152
Sobic.002G009800	GO:0006368, GO:0016570, GO:0016593
Sobic.002G009900	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Sobic.002G010000	
Sobic.002G010100	GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0046983
Sobic.002G010150	
Sobic.002G010200	GO:0005515
Sobic.002G010300	GO:0004672, GO:0006468
Sobic.002G010400	
Sobic.002G010500	
Sobic.002G010600	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G010700	GO:0004601, GO:0006979, GO:0020037, GO:0055114
Sobic.002G010800	GO:0043531
Sobic.002G010900	
Sobic.002G011000	
Sobic.002G011100	
Sobic.002G011200	
Sobic.002G011300	
Sobic.002G011400	GO:0008080
Sobic.002G011500	
Sobic.002G011600	
Sobic.002G011700	GO:0043531
Sobic.002G011800	GO:0043531
Sobic.002G011900	GO:0043531
Sobic.002G012000	
Sobic.002G012100	
Sobic.002G012200	GO:0043531
Sobic.002G012300	
Sobic.002G012350	GO:0003777, GO:0005871, GO:0007018
Sobic.002G012400	
Sobic.002G012500	
Sobic.002G012600	
Sobic.002G012650	
Sobic.002G012700	
Sobic.002G012800	
Sobic.002G012900	
Sobic.002G013000	
Sobic.002G013200	GO:0005515
Sobic.002G013300	GO:0005515
Sobic.002G013400	GO:0043531
Sobic.002G013500	
Sobic.002G013550	GO:0005515
Sobic.002G013600	
Sobic.002G013700	
Sobic.002G013800	GO:0004672, GO:0005524, GO:0006468, GO:0043531
Sobic.002G013850	
Sobic.002G013900	GO:0004672, GO:0005524, GO:0006468
Sobic.002G013966	GO:0004672, GO:0005524, GO:0006468
Sobic.002G014032	
Sobic.002G014100	GO:0005515
Sobic.002G014200	GO:0005515
Sobic.002G014250	
Sobic.002G014300	GO:0005515
Sobic.002G014400	GO:0005524
Sobic.002G014500	
Sobic.002G014600	GO:0005515
Sobic.002G014700	GO:0005515
Sobic.002G014800	
Sobic.002G014900	
Sobic.002G015000	
Sobic.002G015100	
Sobic.002G015200	
Sobic.002G015266	
Sobic.002G015332	
Sobic.002G015400	
Sobic.002G015500	
Sobic.002G015600	
Sobic.002G015700	GO:0005515
Sobic.002G015800	GO:0005515
Sobic.002G015900	
Sobic.002G015950	
Sobic.002G016000	
Sobic.002G016100	
Sobic.002G016200	
Sobic.002G016250	
Sobic.002G016300	
Sobic.002G016400	GO:0005507, GO:0016491, GO:0055114
Sobic.002G016500	
Sobic.002G016600	
Sobic.002G016700	
Sobic.002G016800	
Sobic.002G016900	
Sobic.002G017000	GO:0005515
Sobic.002G017100	GO:0005515
Sobic.002G017201	
Sobic.002G017300	
Sobic.002G017400	
Sobic.002G017500	
Sobic.002G017600	
Sobic.002G017700	
Sobic.002G017750	
Sobic.002G017800	
Sobic.002G017900	
Sobic.002G018000	
Sobic.002G018100	
Sobic.002G018133	
Sobic.002G018166	
Sobic.002G018200	
Sobic.002G018250	
Sobic.002G018300	
Sobic.002G018400	
Sobic.002G018500	
Sobic.002G018600	
Sobic.002G018700	GO:0005515
Sobic.002G018800	
Sobic.002G018901	
Sobic.002G019000	GO:0008107, GO:0016020, GO:0042546
Sobic.002G019100	GO:0008107, GO:0016020, GO:0042546
Sobic.002G019200	GO:0008107, GO:0016020, GO:0042546
Sobic.002G019300	GO:0005515
Sobic.002G019400	
Sobic.002G019500	GO:0005515
Sobic.002G019600	GO:0005515
Sobic.002G019750	GO:0005515
Sobic.002G019900	
Sobic.002G020000	GO:0004144, GO:0045017
Sobic.002G020100	GO:0006633, GO:0008610, GO:0016020, GO:0016747
Sobic.002G020200	
Sobic.002G020301	GO:0005515, GO:0008270
Sobic.002G020400	
Sobic.002G020500	
Sobic.002G020600	
Sobic.002G020700	GO:0005515
Sobic.002G020800	
Sobic.002G020900	
Sobic.002G020950	
Sobic.002G021000	
Sobic.002G021066	
Sobic.002G021132	GO:0005576, GO:0008083, GO:0008283
Sobic.002G021200	GO:0003677, GO:0005524, GO:0016787
Sobic.002G021300	GO:0003700, GO:0006355, GO:0043565
Sobic.002G021500	
Sobic.002G021600	GO:0005515
Sobic.002G021700	GO:0005515
Sobic.002G021900	GO:0004672, GO:0005509, GO:0005524, GO:0006468, GO:0030247
Sobic.002G022000	GO:0005515
Sobic.002G022100	
Sobic.002G022200	GO:0005515
Sobic.002G022300	GO:0005515
Sobic.002G022400	GO:0003676
Sobic.002G022500	
Sobic.002G022600	GO:0003700, GO:0006355, GO:0007275
Sobic.002G022700	
Sobic.002G022800	GO:0005515
Sobic.002G022900	GO:0004672, GO:0005509, GO:0005524, GO:0006468
Sobic.002G023000	GO:0004672, GO:0005509, GO:0005524, GO:0006468, GO:0030247
Sobic.002G023100	
Sobic.002G023200	
Sobic.002G023300	
Sobic.002G023400	
Sobic.002G023500	
Sobic.002G023600	
Sobic.002G023700	
Sobic.002G023900	GO:0003677, GO:0005634, GO:0006355
Sobic.002G024000	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G024100	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G024200	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G024300	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G024400	GO:0004185, GO:0006508
Sobic.002G024500	
Sobic.002G024650	
Sobic.002G024800	
Sobic.002G025000	GO:0004672, GO:0006468, GO:0030246
Sobic.002G025100	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G025200	
Sobic.002G025300	
Sobic.002G025400	
Sobic.002G025500	
Sobic.002G025600	
Sobic.002G025700	GO:0004672, GO:0005524, GO:0006468, GO:0030246
Sobic.002G025900	
Sobic.002G026000	
Sobic.002G026100	
Sobic.002G026150	
Sobic.002G026200	
Sobic.002G026300	GO:0003872, GO:0006096
Sobic.002G026500	GO:0003677, GO:0046983
Sobic.002G026600	GO:0003677, GO:0046983
Sobic.002G026700	
Sobic.002G026800	
Sobic.002G026900	
Sobic.002G027100	
Sobic.002G027166	
Sobic.002G027232	
Sobic.002G027300	
Sobic.002G027401	GO:0003677, GO:0046983
Sobic.002G027500	
Sobic.002G027600	GO:0004672, GO:0005515, GO:0005524, GO:0006468
Sobic.002G027700	GO:0004672, GO:0005524, GO:0006468
Sobic.002G027800	
Sobic.002G027901	GO:0005515
Sobic.002G028000	
Sobic.002G028100	
Sobic.002G028201	GO:0005515
Sobic.002G028300	GO:0005515
Sobic.002G028400	GO:0003690, GO:0005739, GO:0006355
Sobic.002G028500	
Sobic.002G028566	
Sobic.002G028632	
Sobic.002G028700	GO:0016491, GO:0055114
Sobic.002G028800	
Sobic.002G028901	
Sobic.002G029000	GO:0004672, GO:0005524, GO:0006468
Sobic.002G029100	GO:0005515
Sobic.002G029200	
Sobic.002G029300	
Sobic.002G029400	GO:0003677, GO:0006355
Sobic.002G029500	GO:0005506, GO:0016705, GO:0020037, GO:0055114
Sobic.002G029600	GO:0003824, GO:0003938, GO:0006164, GO:0016491, GO:0055114
Sobic.002G029700	
Sobic.002G029800	GO:0003854, GO:0006694, GO:0016616, GO:0055114
Sobic.002G029900	
Sobic.002G030001	
Sobic.002G030100	GO:0004672, GO:0005524, GO:0006468
Sobic.002G030200	GO:0005509, GO:0009523, GO:0009654, GO:0015979, GO:0019898
Sobic.002G030300	
Sobic.002G030400	GO:0006355, GO:0008270
Sobic.002G030500	
Sobic.002G030575	
Sobic.002G030650	
Sobic.002G030725	
Sobic.002G030800	
Sobic.002G030900	
Sobic.002G031000	GO:0046983
Sobic.002G031100	
Sobic.002G031200	
Sobic.002G031301	
Sobic.002G031400	
Sobic.002G031500	
Sobic.002G031600	
Sobic.002G031700	GO:0003676, GO:0005524
Sobic.002G031800	GO:0006629
Sobic.002G031900	
Sobic.002G032000	
Sobic.002G032033	
Sobic.002G032066	
Sobic.002G032100	
Sobic.002G032200	
Sobic.002G032400	GO:0005515
Sobic.002G032500	GO:0004672, GO:0005515, GO:0006468
Sobic.002G032700	GO:0009523, GO:0009654, GO:0015979, GO:0042651
Sobic.002G032800	GO:0004672, GO:0006468
Sobic.002G032900	GO:0008152, GO:0016616, GO:0051287, GO:0055114
Sobic.002G033000	GO:0016788
Sobic.002G033100	GO:0016788
Sobic.002G033200	
Sobic.002G033300	
Sobic.002G033400	GO:0016491, GO:0055114
Sobic.002G033500	GO:0006402, GO:0030014
Sobic.002G033550	
Sobic.002G033600	GO:0005515
Sobic.002G033700	
Sobic.002G033800	
Sobic.002G033900	GO:0009522, GO:0015979, GO:0016020
Sobic.002G034100	GO:0005737, GO:0008716
Sobic.002G034200	
Sobic.002G034301	
Sobic.002G034400	
Sobic.002G034500	GO:0016020
Sobic.002G034600	GO:0005634, GO:0008270
Sobic.002G034700	GO:0004672, GO:0005524, GO:0006468, GO:0007165
Sobic.002G034750	
Sobic.002G034800	
Sobic.002G034900	
